night,observationStartMJD,azimuth,altitude,rotTelPos,rotSkyPos,filter,band,scheduler_note,survey
2307,63513.98808351125,270.52113747033354,72.8058380222782,-7.917835626608436,18.384958029921883,r_57,r,greedy r,WFD (greedy)
2308,63514.988803635424,241.4270215951855,30.710163218015147,11.726072045977983,4.780948782540751,r_57,r,"twilight_near_sun, 0",twilight
2309,63515.98860261243,13.979246955436357,58.728643331549165,48.68152670307576,53.498737397088156,r_57,r,greedy r,WFD (greedy)
2310,63516.9893816602,62.05986325390303,67.09809725049696,59.66799855621665,83.73313110798739,r_57,r,greedy r,WFD (greedy)
2311,63517.98991327443,63.67286313775952,34.45442981923774,-50.44785767952934,191.2351721384574,r_57,r,greedy r,WFD (greedy)
2312,63518.99068078214,265.01095564111597,31.170753487905735,-13.738073637133853,38.411973316333075,i_39,i,"twilight_near_sun, 0",twilight
2313,63519.99080977452,318.46283135918645,72.91142657467032,-36.88107544929304,90.26333590750595,r_57,r,greedy r,WFD (greedy)
2314,63521.28286608179,10.62619337223037,62.99197890794219,-16.98783835584714,116.01133599214454,r_57,r,greedy r,WFD (greedy)
2315,63522.10347151171,103.80033792405237,37.29015581529862,27.446514199436432,134.17726421994723,y_10,y,"DD:ECDFS, 20321015, 12, 136765",DDF
2316,63522.99303332894,240.28551207974746,32.52366855977209,-39.08697425183846,53.839921523487575,r_57,r,"twilight_near_sun, 0",twilight
2317,63523.993101877706,56.77091847193615,68.67015875920572,32.04479629181419,107.2209940187919,r_57,r,greedy r,WFD (greedy)
2318,63524.99355588138,319.6157178077971,74.2309666408853,1.1427223134598263,53.00655953097149,r_57,r,greedy r,WFD (greedy)
2319,63525.99436298078,72.65434781065503,53.232587200169405,50.28714309742055,98.10684490439482,r_57,r,greedy r,WFD (greedy)
2320,63526.9952483971,247.73403178101913,33.30206084939178,-56.06756073708189,73.07593483090244,r_57,r,"twilight_near_sun, 0",twilight
2321,63527.995226027866,34.12424888636827,59.22523885145943,-51.334543069392055,170.4671984905489,r_57,r,greedy r,WFD (greedy)
2322,63528.99577174368,28.14422664230715,62.00612471404386,-10.816660728076256,125.04288198101148,r_57,r,greedy r,WFD (greedy)
2324,63530.99753733238,260.44538384537833,30.48293155424637,-28.364714571649113,51.54772434032796,z_20,z,"twilight_near_sun, 0",twilight
2326,63532.998564974565,287.89249041694853,69.38084653340306,-34.19937542228103,61.74479609145729,r_57,r,greedy r,WFD (greedy)
2327,63533.99879277106,9.498586793390963,68.4804704033688,-34.940123926368784,133.33026349317592,r_57,r,greedy r,WFD (greedy)
2328,63535.00006765939,255.81260407907067,30.536456535538644,8.927759088838933,12.563344679570594,r_57,r,"twilight_near_sun, 0",twilight
2329,63536.000375877855,299.8106442546129,72.45297027985895,0.8529841940153273,36.1199517828972,r_57,r,greedy r,WFD (greedy)
2330,63537.00081164749,34.79056519063165,56.95295116019648,10.188555616920475,109.39951081967779,r_57,r,greedy r,WFD (greedy)
2331,63538.00138290133,24.00824136497869,62.91872472286376,-13.950467340635765,124.67003489735545,r_57,r,greedy r,WFD (greedy)
2332,63539.002752368,243.893942675052,33.10588196340089,39.24952618461106,336.42953540503476,r_57,r,"twilight_near_sun, 0",twilight
2333,63540.00270463282,339.7235878108593,73.46522484768501,-41.585552751755834,113.66338652964151,r_57,r,greedy r,WFD (greedy)
2335,63542.00405069176,336.7419525264095,73.45010727676437,24.5329069585665,44.894273842531106,r_57,r,greedy r,WFD (greedy)
2336,63543.005539936516,229.36514992975407,29.73471726105827,44.17289167363915,329.6902246516698,i_39,i,"twilight_near_sun, 0",twilight
2337,63544.00559378022,311.8631980888818,72.79529953230167,-14.305228689507448,61.81647097254867,r_57,r,greedy r,WFD (greedy)
2338,63545.00615184899,33.93859640555487,51.1770146222888,8.576253844924318,110.30797444071246,r_57,r,greedy r,WFD (greedy)
2339,63546.00679465913,15.644976790302453,68.17477980218275,-50.61757633485617,154.30514140636956,r_57,r,greedy r,WFD (greedy)
2340,63547.008207397965,238.49222731522423,32.9917992065966,-39.52934217503257,53.269179676140666,i_39,i,"twilight_near_sun, 0",twilight
2341,63548.00860171586,277.3054157429018,54.10282376058142,-51.338675050534626,75.65594434385386,r_57,r,greedy r,WFD (greedy)
2342,63549.009059253214,308.69286750310613,70.82935385600736,28.507961938037415,16.642268683315628,r_57,r,greedy r,WFD (greedy)
2343,63550.009693676875,316.92581578277515,74.37485893517683,-23.877075261602407,75.52119367399365,r_57,r,greedy r,WFD (greedy)
2344,63551.01093631796,244.51435947577227,33.14823992055944,26.918520151600102,348.96505168864894,i_39,i,"twilight_near_sun, 0",twilight
2345,63552.01106592672,319.3781573360969,71.69434543888701,-50.66595405144497,104.97243998474836,r_57,r,greedy r,WFD (greedy)
2346,63553.01162528727,14.764268786132098,72.42742975317186,44.84138164368778,58.24378506980342,r_57,r,greedy r,WFD (greedy)
2347,63554.01246610019,43.35512505810567,54.10014886195765,40.56495346098857,85.79454408770431,r_57,r,greedy r,WFD (greedy)
2348,63555.01376780015,238.80312787411677,34.07222156333308,-49.27827174585762,62.22513772685613,r_57,r,"twilight_near_sun, 0",twilight
2349,63556.013759657304,5.202957764130986,74.33484268796452,-55.57418318111242,150.23355262432148,r_57,r,greedy r,WFD (greedy)
2351,63558.0151654313,33.24978172298706,55.177886260180244,42.892032390699974,75.33283996548236,r_57,r,greedy r,WFD (greedy)
2352,63559.11300206302,8.126925150270928,64.28659122611475,-42.71022242642796,139.6398902185215,y_10,y,"DD:XMM_LSS, 20321122, 0, 15778",DDF
2353,63560.01697723894,271.2459168929565,42.74578627520843,6.0482842360956415,18.00332998174406,r_57,r,greedy r,WFD (greedy)
2354,63561.01713952669,14.231902258542874,65.89101864289727,-7.884872874155298,110.21466532331755,r_57,r,greedy r,WFD (greedy)
2355,63562.017811951475,356.26343482857345,68.26236266127381,36.7114533101983,50.02489698455812,r_57,r,greedy r,WFD (greedy)
2356,63563.01924293999,241.19772808750508,33.366780043466406,-1.261670884207291,15.702889105682786,i_39,i,"twilight_near_sun, 0",twilight
2357,63564.019130166555,347.2048041144771,71.24354434465853,1.5802073596009754,77.14612440018857,r_57,r,greedy r,WFD (greedy)
2358,63565.019892492885,344.69238676529756,63.6212191394702,59.709279344588595,17.068366571579272,r_57,r,greedy r,WFD (greedy)
2360,63567.02189304532,238.9418288676367,33.90327872231674,39.74909556469825,333.3727856372581,i_39,i,"twilight_near_sun, 0",twilight
2361,63568.02181816329,339.4619402492721,61.814623694366176,-52.827906776961406,125.15284960016491,r_57,r,greedy r,WFD (greedy)
2362,63569.02240934232,343.22325341616084,63.49554844462541,-1.6462993684225244,77.1492544606265,r_57,r,greedy r,WFD (greedy)
2363,63570.023132839044,324.14959696591563,62.019811241450725,47.26049865141017,12.130846788576672,r_57,r,greedy r,WFD (greedy)
2364,63571.02446827637,229.27299563938553,32.72482271011068,19.85794967204041,350.70402181045574,z_20,z,"twilight_near_sun, 0",twilight
2365,63572.024253475756,345.19640433314413,61.10862687591416,23.15783951255327,54.06013261523734,r_57,r,greedy r,WFD (greedy)
2366,63573.02479458344,6.362691380720424,68.96916471007943,-27.249973547860524,122.76267055291291,r_57,r,greedy r,WFD (greedy)
2367,63574.025451410766,333.4408472719437,55.08296643783665,-9.004971361828336,76.26837896205308,r_57,r,greedy r,WFD (greedy)
2368,63575.12373248713,94.54335355842693,41.84273557396045,-16.179877980955894,175.04215775565714,i_39,i,"blob_long, iz, a",WFD (blob)
2369,63576.026478237196,12.298590382450097,69.15979641332662,3.6543301384332088,97.03629246206413,r_57,r,greedy r,WFD (greedy)
2370,63577.02759263059,266.2710546927701,73.64076156680994,-3.9931076841035233,9.818286550492214,r_57,r,greedy r,WFD (greedy)
2371,63578.0279723819,284.50656547059356,72.38578938828864,-20.005583126047867,43.21220605147189,r_57,r,greedy r,WFD (greedy)
2372,63579.028833063014,237.3884355077644,32.74301301286134,-23.282572966424485,36.76803853437973,r_57,r,"twilight_near_sun, 0",twilight
2373,63580.02859141868,342.8538350631438,57.09099993049045,-29.108535584324795,104.3042884175832,r_57,r,greedy r,WFD (greedy)
2374,63581.029053685634,333.7658309804707,62.484964390572706,-15.265418132671078,82.68227095934714,r_57,r,greedy r,WFD (greedy)
2376,63583.030626981476,244.10905008738982,31.99363501146252,44.73223297314117,331.73942644380503,z_20,z,"twilight_near_sun, 0",twilight
2377,63584.03036329311,28.955599765612,70.30786768736468,13.056373314411404,102.21370517362355,r_57,r,greedy r,WFD (greedy)
2378,63585.03077191364,25.07274906303473,55.837290276737534,-43.43635249126947,154.79155785238308,r_57,r,greedy r,WFD (greedy)
2379,63586.031152874326,343.1563201159585,55.9075604149902,24.002144088320836,51.420139016368324,r_57,r,greedy r,WFD (greedy)
2380,63587.03233759057,224.06390914844843,30.856252232292462,41.74115532491377,329.2421573107704,r_57,r,"twilight_near_sun, 0",twilight
2381,63588.03180238684,18.607894269840045,64.57270862995827,-30.721422798869025,136.6917135811539,r_57,r,greedy r,WFD (greedy)
2382,63589.03215653077,14.473215180321354,58.7784619482464,-41.274090783755206,143.62246434114508,r_57,r,greedy r,WFD (greedy)
2383,63590.03248657862,21.886746048886636,67.4120138457281,-58.192967574455295,167.09768761726437,r_57,r,greedy r,WFD (greedy)
2384,63591.03346137995,239.17473899191097,33.47618477972035,-54.27390025290568,67.76555915511115,r_57,r,"twilight_near_sun, 0",twilight
2385,63592.032932527865,351.9999124223168,73.85672895701404,32.979537232237654,49.78860110263431,r_57,r,greedy r,WFD (greedy)
2386,63593.03325814767,358.59386506913893,68.42028839397024,59.48928555077753,29.169680560412335,r_57,r,greedy r,WFD (greedy)
2387,63594.03349462522,327.3745415281875,55.01448915067805,-53.94987036818396,116.12486949812664,r_57,r,greedy r,WFD (greedy)
2388,63595.0343873239,235.99222657000428,33.36819601877472,29.810808714276824,342.53707712664834,z_20,z,"twilight_near_sun, 0",twilight
2389,63596.03381228892,336.7600572722203,59.095214065907705,-50.6015291795717,120.57539786395536,r_57,r,greedy r,WFD (greedy)
2390,63597.033974788035,30.630226249430336,70.99089609801779,11.836928046058036,104.93311279681151,r_57,r,greedy r,WFD (greedy)
2391,63598.03401721408,7.911502015787432,71.47737117679186,31.913684689419743,64.93156437733954,r_57,r,greedy r,WFD (greedy)
2392,63599.0349372597,235.49035343012062,32.142062330670896,-16.860309967397914,30.128800168003206,i_39,i,"twilight_near_sun, 0",twilight
2393,63600.03429163316,17.31730470453083,72.60862337775345,-57.63964982533917,162.83149136835925,r_57,r,greedy r,WFD (greedy)
2394,63601.03425768257,9.344683024574458,69.39578582591653,12.46914321574459,85.57492914699205,r_57,r,greedy r,WFD (greedy)
2395,63602.03438207398,14.777990856377901,66.71001611893094,59.76005908992044,42.93663380398328,r_57,r,greedy r,WFD (greedy)
2396,63603.03514476608,231.79008340159407,33.009908733103515,-29.06379207683961,40.13408465243106,z_20,z,"twilight_near_sun, 0",twilight
2397,63604.03433155622,337.1876594416132,61.98997254305566,-36.43300837878351,106.69829647459096,r_57,r,greedy r,WFD (greedy)
2398,63605.03429626213,12.514950210294032,67.21717080659671,-44.24814643368155,144.9907361090593,r_57,r,greedy r,WFD (greedy)
2399,63606.034199849106,343.2559483453569,73.43372422493898,8.027721129350365,66.95377062081435,r_57,r,greedy r,WFD (greedy)
2401,63608.03427805765,305.8181731398867,51.02412628693521,35.48577791559035,9.824549977993973,r_57,r,greedy r,WFD (greedy)
2402,63609.03390422318,339.02165954977164,66.99317021540702,31.35349270443556,40.28895495026239,r_57,r,greedy r,WFD (greedy)
2403,63610.03394066098,313.88177131170835,73.04211677764359,48.09333690075789,0.9126279702978217,r_57,r,greedy r,WFD (greedy)
2404,63611.03440859398,229.6567269124853,32.08522471480226,36.69929779616922,334.5472748469745,i_39,i,"twilight_near_sun, 0",twilight
2405,63612.03339747165,336.9752789174624,61.811156723126814,-29.536472937675853,99.60734264674609,r_57,r,greedy r,WFD (greedy)
2406,63613.0331429423,2.8035228040828617,67.979028471404,7.700443209925337,84.58779381958364,r_57,r,greedy r,WFD (greedy)
2407,63614.0329849765,23.600026410623826,53.77429066407485,-23.828296637301403,133.92610509968551,r_57,r,greedy r,WFD (greedy)
2408,63615.03350638981,228.09506161503532,32.36394484513113,-20.42729266326685,30.79477745728496,i_39,i,"twilight_near_sun, 0",twilight
2409,63616.03241958162,354.02219603970696,64.0854700935899,52.66506158759747,32.001500628013595,r_57,r,greedy r,WFD (greedy)
2410,63617.03214023547,28.97217264819282,53.59955572502796,22.27268322763824,92.30786949868354,r_57,r,greedy r,WFD (greedy)
2411,63618.03181052457,18.242212446306027,68.37000827657569,57.78746045400118,47.95395935740033,r_57,r,greedy r,WFD (greedy)
2412,63619.032192613646,236.20684202200104,31.66327227816551,-9.969659668375085,23.839210931701903,z_20,z,"twilight_near_sun, 0",twilight
2413,63620.031051020385,350.15067350099093,64.10783259969723,5.345273002361075,75.96912715574437,r_57,r,greedy r,WFD (greedy)
2414,63621.030810363074,319.14517310530914,48.47214048088928,-1.1089634058776345,56.52140841829756,r_57,r,greedy r,WFD (greedy)
2415,63622.030287225876,18.45722302754286,65.35461015534395,-46.363625319036736,152.16965293864774,r_57,r,greedy r,WFD (greedy)
2416,63623.03059317512,240.30300940654152,33.65548498117487,-31.597379687771348,45.26064120622737,i_39,i,"twilight_near_sun, 0",twilight
2417,63624.029372414465,345.3633430568622,73.59669341470178,4.652599317912127,72.15920447152483,r_57,r,greedy r,WFD (greedy)
2418,63625.028986924335,358.2767126650564,72.61032501336622,-50.733248899227306,139.03199494558282,r_57,r,greedy r,WFD (greedy)
2419,63626.02853112162,330.5919054810351,54.7182316383292,52.345576398025266,12.401595015474532,r_57,r,greedy r,WFD (greedy)
2420,63627.02870581908,243.58321602877712,33.0573782049623,-45.1438791418914,60.51224266964857,r_57,r,"twilight_near_sun, 0",twilight
2421,63628.02753769623,32.40339767956381,71.06426568404812,-35.441150415552855,153.73288855080665,r_57,r,greedy r,WFD (greedy)
2422,63629.026987474215,342.2804812925278,57.6771998171068,32.488823347711055,42.10281963430433,r_57,r,greedy r,WFD (greedy)
2423,63630.02744490899,202.61792833964927,79.64771471044479,-48.439337178736935,343.8039909697938,r_57,r,"ToO, neutrino, r, 971, i2, 774",ToO
2424,63631.02686458174,205.53353344015093,79.37406513087534,47.94296783618363,250.78438386561695,r_57,r,"ToO, neutrino, r, 971, i5, 780",ToO
2426,63633.02472434274,6.235232817843021,70.0387811891667,-50.76518513390208,146.0565875157592,r_57,r,greedy r,WFD (greedy)
2427,63634.02404253068,13.965985106613088,71.34949061230512,24.12339089905665,78.00154138617494,r_57,r,greedy r,WFD (greedy)
2428,63635.024097855414,255.41850209486512,30.989712652682375,15.796697785067956,5.1157706906631395,z_20,z,"twilight_near_sun, 0",twilight
2429,63636.02375758579,217.44442938612562,77.643512341728,30.733215212824895,282.1013126271944,r_57,r,"ToO, neutrino, r, 971, i7, 785",ToO
2430,63637.02244210711,305.16272103738726,72.63023943672302,40.0121970288048,1.3321549445235599,r_57,r,greedy r,WFD (greedy)
2431,63638.021541526694,337.44929702359366,73.09587277655459,27.36254637867121,42.44866227022314,r_57,r,greedy r,WFD (greedy)
2432,63639.02141557718,265.2284392310911,30.36757052134626,10.361898387795977,14.422618058639609,r_57,r,"twilight_near_sun, 0",twilight
2433,63640.02025623419,327.95555898685905,73.15944659559506,-20.290472319630624,81.68408413225809,r_57,r,greedy r,WFD (greedy)
2434,63641.01944520967,345.66799399817484,74.42510563171726,25.017588849065206,52.000306556948416,r_57,r,greedy r,WFD (greedy)
2435,63642.01882123388,358.24109151399,69.21380368056117,55.801077698747356,32.473851077903184,r_57,r,greedy r,WFD (greedy)
2436,63643.018739292726,248.76612647188958,33.018900875400405,10.46773115405927,6.856431127279351,i_39,i,"twilight_near_sun, 0",twilight
2437,63644.01749278672,43.19751231619094,36.33224641523177,19.979234707743696,107.05834258768428,r_57,r,greedy r,WFD (greedy)
2438,63645.01697791656,73.64208509306637,29.007397902733796,-7.490322512152093,153.4004896066494,r_57,r,greedy r,WFD (greedy)
2439,63646.01580982226,2.263888956724983,70.81535623115997,31.846375018053738,59.958866589751764,r_57,r,greedy r,WFD (greedy)
2440,63647.015662543614,262.48236308013963,30.19580908757068,59.71051879621646,324.07544314692836,i_39,i,"twilight_near_sun, 0",twilight
2441,63648.01434684965,334.5306924604251,63.22836449794169,-40.051757285115,107.9536593791861,r_57,r,greedy r,WFD (greedy)
2442,63649.01363291015,34.96623263782785,51.240002229992434,-35.28815630400142,154.82754437515405,r_57,r,greedy r,WFD (greedy)
2443,63650.01276419975,340.7332133386497,64.5446789537407,5.513881836309134,67.6485112445322,r_57,r,greedy r,WFD (greedy)
2444,63651.012621100475,253.6138385211132,33.59549363617098,-2.280539184525177,21.16849220831296,i_39,i,"twilight_near_sun, 0",twilight
2445,63652.01113700515,346.6320525253127,71.7619422391089,9.728431867577365,68.28139080738491,r_57,r,greedy r,WFD (greedy)
2446,63653.01042081325,349.1992747949179,59.17101304210212,-53.45944630935788,133.95895008172297,r_57,r,greedy r,WFD (greedy)
2447,63654.009546688016,342.8846856770517,74.70454122864197,-10.19198890967701,84.69979822848246,r_57,r,greedy r,WFD (greedy)
2448,63655.009362429824,257.9685990366685,32.89629404293913,9.91269062054569,11.053984118030513,z_20,z,"twilight_near_sun, 0",twilight
2449,63656.00801478684,326.62656761714146,52.64584145599833,10.665632139016756,50.76355665501067,r_57,r,greedy r,WFD (greedy)
